Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
151,LICENCIAS_VAR,474.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
152,LICENCIAS_VAR,475.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
153,LICENCIAS_VAR,476.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
154,LICENCIAS_VAR,478.000000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
155,LICENCIAS_VAR,479.125000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
156,LICENCIAS_VAR,480.250000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
157,LICENCIAS_VAR,481.375000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
158,LICENCIAS_VAR,482.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
159,LICENCIAS_VAR,483.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
160,LICENCIAS_VAR,484.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
161,LICENCIAS_VAR,485.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
162,LICENCIAS_VAR,487.000000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
163,LICENCIAS_VAR,488.125000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
164,LICENCIAS_VAR,489.250000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
165,LICENCIAS_VAR,490.375000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
166,LICENCIAS_VAR,491.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
167,LICENCIAS_VAR,492.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
168,LICENCIAS_VAR,493.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
169,LICENCIAS_VAR,494.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
170,LICENCIAS_VAR,496.000000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
171,LICENCIAS_VAR,497.125000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
172,LICENCIAS_VAR,498.250000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
173,LICENCIAS_VAR,499.375000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
174,LICENCIAS_VAR,500.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
175,LICENCIAS_VAR,501.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
